nhm_id,byHRU,byHW,hw_id,byHWobs,level
94213,1,1,5985,1,3
94214,1,1,6002,1,3
94215,1,1,6006,1,3
94216,1,1,5980,1,3
94217,1,1,6049,1,3
94218,1,1,6005,0,2
94219,1,0,,0,1
94220,1,1,6051,1,3
94221,1,1,6051,1,3
94222,1,1,6049,1,3
94223,1,1,6002,1,3
94224,1,1,5983,1,3
94225,1,1,6049,1,3
94226,1,0,,0,1
94227,1,1,6049,1,3
94228,1,1,6051,1,3
94229,1,1,5985,1,3
94230,1,1,5980,1,3
94231,1,1,6006,1,3
94232,1,1,6050,1,3
94233,1,0,,0,1
94234,1,1,6050,1,3
94235,1,0,,0,1
94236,1,1,5980,1,3
94237,1,0,,0,1
94238,1,1,5980,1,3
94239,1,1,6008,0,2
94240,1,1,6060,0,2
94241,1,1,6060,0,2
94242,1,1,6060,0,2
94243,1,1,6049,1,3
94244,1,1,5985,1,3
94245,1,1,6006,1,3
94246,1,1,6001,0,2
94247,1,1,6006,1,3
94248,1,1,6006,1,3
94249,1,1,6006,1,3
94250,1,0,,0,1
94251,1,1,6004,0,2
94252,1,1,6004,0,2
94253,1,1,5985,1,3
94254,1,0,,0,1
94255,1,1,6050,1,3
94256,1,1,6049,1,3
94257,1,1,6006,1,3
94258,1,0,,0,1
94259,1,1,5983,1,3
94260,1,1,6025,0,2
94261,1,0,,0,1
94262,1,1,6060,0,2
94263,1,1,6050,1,3
94264,1,0,,0,1
94265,1,0,,0,1
94266,1,1,6055,0,2
94267,1,1,6054,0,2
94268,1,1,6054,0,2
94269,1,1,6003,0,2
94270,1,1,6752,0,2
94271,1,0,,0,1
94272,1,0,,0,1
94273,1,1,6025,0,2
94274,1,1,6006,1,3
94275,1,1,6752,0,2
94276,1,1,6049,1,3
94277,1,1,6025,0,2
94278,1,1,6050,1,3
94279,1,0,,0,1
94280,1,1,6053,0,2
94281,1,1,6053,0,2
94282,1,1,6752,0,2
94283,1,0,,0,1
94284,1,1,6050,1,3
94285,1,1,6001,0,2
94286,1,1,6050,1,3
94287,1,1,5983,1,3
94288,1,1,5983,1,3
94289,1,0,,0,1
94290,1,1,6050,1,3
94291,1,1,6002,1,3
94292,1,1,6001,0,2
94293,1,1,6025,0,2
94294,1,0,,0,1
94295,1,1,6752,0,2
94296,1,1,6752,0,2
94297,1,1,5983,1,3
94298,1,1,6049,1,3
94299,1,1,5983,1,3
94300,1,0,,0,1
94301,1,1,6049,1,3
94302,1,1,5983,1,3
94303,1,1,5983,1,3
94304,1,1,6004,0,2
94305,1,1,6049,1,3
94306,1,0,,0,1
94307,1,0,,0,1
94308,1,1,6049,1,3
94309,1,0,,0,1
94310,1,0,,0,1
94311,1,1,6055,0,2
94312,1,0,,0,1
94313,1,0,,0,1
94314,1,0,,0,1
94315,1,1,6050,1,3
94316,1,0,,0,1
94317,1,1,6752,0,2
94318,1,1,5983,1,3
94319,1,1,5983,1,3
94320,1,0,,0,1
94321,1,1,5983,1,3
94322,1,1,6060,0,2
94323,1,1,6060,0,2
94324,1,1,6001,0,2
94325,1,1,6004,0,2
94326,1,1,6001,0,2
94327,1,1,6050,1,3
94328,1,1,6060,0,2
94329,1,1,6060,0,2
94330,1,1,6050,1,3
94331,1,0,,0,1
94332,1,1,5983,1,3
94333,1,1,6001,0,2
94334,1,1,6056,0,2
94335,1,1,6001,0,2
94336,1,1,5983,1,3
94337,1,1,6752,0,2
94338,1,1,6060,0,2
94339,1,1,6060,0,2
94340,1,1,6050,1,3
94341,1,1,6001,0,2
94342,1,1,6060,0,2
94343,1,1,6060,0,2
94344,1,1,5983,1,3
94345,1,1,6752,0,2
94346,1,1,6050,1,3
94347,1,1,6049,1,3
94348,1,1,6050,1,3
94349,1,1,6049,1,3
94350,1,1,6060,0,2
94351,1,1,5983,1,3
94352,1,1,6059,1,3
94353,1,1,6056,0,2
94354,1,1,5983,1,3
94355,1,0,,0,1
94356,1,0,,0,1
94357,1,1,6550,0,2
94358,1,0,,0,1
94359,1,1,6550,0,2
94360,1,1,6049,1,3
94361,1,1,6050,1,3
94362,1,1,6548,1,3
94363,1,1,6550,0,2
94364,1,1,6060,0,2
94365,1,1,6049,1,3
94366,1,1,6548,1,3
94367,1,1,5983,1,3
94368,1,1,5983,1,3
94369,1,1,6059,1,3
94370,1,0,,0,1
94371,1,1,6060,0,2
94372,1,1,5983,1,3
94373,1,1,6050,1,3
94374,1,1,5983,1,3
94375,1,1,6006,1,3
94376,1,0,,0,1
94377,1,0,,0,1
94378,1,0,,0,1
94379,1,0,,0,1
94380,1,0,,0,1
94381,1,1,6004,0,2
94382,1,1,5983,1,3
94383,1,1,5983,1,3
94384,1,0,,0,1
94385,1,0,,0,1
94386,1,1,6049,1,3
94387,1,1,5983,1,3
94388,1,0,,0,1
94389,1,1,6050,1,3
94390,1,0,,0,1
94391,1,1,6003,0,2
94392,1,0,,0,1
94393,1,0,,0,1
94394,1,0,,0,1
94395,1,1,5983,1,3
94396,1,1,5983,1,3
94397,1,0,,0,1
94398,1,0,,0,1
94399,1,1,6002,1,3
94400,1,1,6050,1,3
94401,1,0,,0,1
94402,1,1,6050,1,3
94403,1,1,6003,0,2
94404,1,1,6548,1,3
94405,1,1,6548,1,3
94406,1,1,6003,0,2
94407,1,0,,0,1
94408,1,1,6544,0,2
94409,1,1,6544,0,2
94410,1,1,6544,0,2
94411,1,1,6548,1,3
94412,1,1,6544,0,2
94413,1,1,6548,1,3
94414,1,1,6544,0,2
94415,1,1,6544,0,2
94416,1,1,6544,0,2
94417,1,0,,0,1
94418,1,1,5983,1,3
94419,1,1,5983,1,3
94420,1,1,6544,0,2
94421,1,1,6544,0,2
94422,1,0,,0,1
94423,1,1,6545,0,2
94424,1,1,6545,0,2
94425,1,1,6545,0,2
94426,1,1,6544,0,2
94427,1,0,,0,1
94428,1,0,,0,1
94429,1,1,5983,1,3
94430,1,1,6548,1,3
94431,1,1,5983,1,3
94432,1,1,5983,1,3
94433,1,1,6554,1,3
94434,1,1,6554,1,3
94435,1,1,5983,1,3
94436,1,0,,0,1
94437,1,0,,0,1
94438,1,1,6004,0,2
94439,1,0,,0,1
94440,1,0,,0,1
94441,1,1,6552,0,2
94442,1,1,6545,0,2
94443,1,1,6545,0,2
94444,1,1,6545,0,2
94445,1,1,6544,0,2
94446,1,1,6544,0,2
94447,1,0,,0,1
94448,1,1,6548,1,3
94449,1,1,5983,1,3
94450,1,1,6058,1,3
94451,1,0,,0,1
94452,1,0,,0,1
94453,1,0,,0,1
94454,1,0,,0,1
94455,1,0,,0,1
94456,1,1,6554,1,3
94457,1,0,,0,1
94458,1,1,6552,0,2
94459,1,1,6059,1,3
94460,1,1,6552,0,2
94461,1,0,,0,1
94462,1,0,,0,1
94463,1,1,6552,0,2
94464,1,1,6552,0,2
94465,1,1,6551,0,2
94466,1,1,6551,0,2
94467,1,1,6059,1,3
94468,1,1,6552,0,2
94469,1,0,,0,1
94470,1,1,6059,1,3
94471,1,0,,0,1
94472,1,0,,0,1
94473,1,0,,0,1
94474,1,0,,0,1
94475,1,0,,0,1
94476,1,1,6548,1,3
94477,1,0,,0,1
94478,1,0,,0,1
94479,1,0,,0,1
94480,1,1,6059,1,3
94481,1,1,6546,0,2
94482,1,0,,0,1
94483,1,1,6546,0,2
94484,1,0,,0,1
94485,1,0,,0,1
94486,1,0,,0,1
94487,1,1,6543,0,2
94488,1,0,,0,1
94489,1,1,6543,0,2
94490,1,1,6546,0,2
94491,1,1,6059,1,3
94492,1,1,6059,1,3
94493,1,1,6554,1,3
94494,1,0,,0,1
94495,1,0,,0,1
94496,1,0,,0,1
94497,1,0,,0,1
94498,1,0,,0,1
94499,1,0,,0,1
94500,1,0,,0,1
94501,1,0,,0,1
94502,1,0,,0,1
94503,1,1,6554,1,3
94504,1,0,,0,1
94505,1,1,6551,0,2
94506,1,0,,0,1
94507,1,0,,0,1
94508,1,0,,0,1
94509,1,0,,0,1
94510,1,0,,0,1
94511,1,1,6549,0,2
94512,1,1,6059,1,3
94513,1,1,6552,0,2
94514,1,0,,0,1
94515,1,1,6548,1,3
94516,1,0,,0,1
94517,1,0,,0,1
94518,1,1,6551,0,2
94519,1,1,6551,0,2
94520,1,1,6059,1,3
94521,1,1,6058,1,3
94522,1,1,6548,1,3
94523,1,1,6551,0,2
94524,1,0,,0,1
94525,1,1,6543,0,2
94526,1,1,6543,0,2
94527,1,1,6543,0,2
94528,1,1,6543,0,2
94529,1,1,6543,0,2
94530,1,1,6543,0,2
94531,1,1,6547,0,2
94532,1,1,6058,1,3
94533,1,1,6543,0,2
94534,1,1,6546,0,2
94535,1,1,6549,0,2
94536,1,0,,0,1
94537,1,1,6547,0,2
94538,1,1,6059,1,3
94539,1,1,6552,0,2
94540,1,1,6058,1,3
94541,1,1,6058,1,3
94542,1,1,6058,1,3
94543,1,1,6058,1,3
94544,1,1,6548,1,3
94545,1,1,6543,0,2
94546,1,1,6058,1,3
94547,1,1,6059,1,3
94548,1,1,6543,0,2
94549,1,1,6059,1,3
94550,1,1,6059,1,3
94551,1,1,6059,1,3
94552,1,1,6059,1,3
94553,1,1,6059,1,3
94554,1,1,6059,1,3
94555,1,1,6059,1,3
94556,1,1,6547,0,2
94557,1,1,6548,1,3
94558,1,1,6548,1,3
94559,1,1,6059,1,3
94560,1,1,6548,1,3
94561,1,1,6552,0,2
94562,1,0,,0,1
94563,1,1,6543,0,2
94564,1,1,6059,1,3
94565,1,1,6059,1,3
94566,1,1,6059,1,3
94567,1,1,6059,1,3
94568,1,1,6555,0,2
94569,1,1,6555,0,2
94570,1,0,,0,1
94571,1,0,,0,1
94572,1,1,6059,1,3
94573,1,1,6548,1,3
94574,1,0,,0,1
94575,1,1,6058,1,3
94576,1,1,6058,1,3
94577,1,0,,0,1
94578,1,0,,0,1
94579,1,0,,0,1
94580,1,1,6547,0,2
94581,1,1,6058,1,3
94582,1,0,,0,1
94583,1,1,6058,1,3
94584,1,1,6555,0,2
94585,1,0,,0,1
94586,1,1,6058,1,3
94587,1,1,6058,1,3
94588,1,0,,0,1
94589,1,0,,0,1
94590,1,0,,0,1
94591,1,1,6543,0,2
94592,1,0,,0,1
94593,1,1,6556,0,2
94594,1,1,6059,1,3
94595,1,1,6549,0,2
94596,1,1,6543,0,2
94597,1,1,6543,0,2
94598,1,1,6059,1,3
94599,1,1,6058,1,3
94600,1,0,,0,1
94601,1,1,6549,0,2
94602,1,1,6556,0,2
94603,1,1,6556,0,2
94604,1,1,6059,1,3
94605,1,0,,0,1
94606,1,1,6551,0,2
94607,1,1,6556,0,2
94608,1,1,6561,0,2
94609,1,1,6543,0,2
94610,1,1,6551,0,2
94611,1,1,6556,0,2
94612,1,0,,0,1
94613,1,1,6561,0,2
94614,1,1,6551,0,2
94615,1,1,6551,0,2
94616,1,1,6554,1,3
94617,1,1,6551,0,2
94618,1,1,6059,1,3
94619,1,1,6551,0,2
94620,1,1,6556,0,2
94621,1,1,6547,0,2
94622,1,1,6059,1,3
94623,1,1,6059,1,3
94624,1,1,6554,1,3
94625,1,1,6554,1,3
94626,1,1,6554,1,3
94627,1,1,6554,1,3
94628,1,1,6551,0,2
94629,1,1,6554,1,3
94630,1,0,,0,1
94631,1,1,6566,0,2
94632,1,1,6059,1,3
94633,1,1,6543,0,2
94634,1,1,6566,0,2
94635,1,1,6554,1,3
94636,1,1,6556,0,2
94637,1,1,6059,1,3
94638,1,0,,0,1
94639,1,0,,0,1
94640,1,0,,0,1
94641,1,1,6554,1,3
94642,1,1,6059,1,3
94643,1,1,6058,1,3
94644,1,1,6547,0,2
94645,1,1,6563,0,2
94646,1,1,6566,0,2
94647,1,0,,0,1
94648,1,0,,0,1
94649,1,1,6563,0,2
94650,1,1,6557,1,3
94651,1,1,6563,0,2
94652,1,1,6547,0,2
94653,1,1,6547,0,2
94654,1,1,6557,1,3
94655,1,1,6557,1,3
94656,1,1,6547,0,2
94657,1,1,6566,0,2
94658,1,1,6058,1,3
94659,1,1,6557,1,3
94660,1,1,6563,0,2
94661,1,1,6558,0,2
94662,1,1,6554,1,3
94663,1,1,6554,1,3
94664,1,1,6557,1,3
94665,1,1,6554,1,3
94666,1,0,,0,1
94667,1,1,6058,1,3
94668,1,1,6554,1,3
94669,1,0,,0,1
94670,1,1,6058,1,3
94671,1,1,6554,1,3
94672,1,1,6554,1,3
94673,1,1,6557,1,3
94674,1,1,6554,1,3
94675,1,1,6557,1,3
94676,1,1,6554,1,3
94677,1,1,6554,1,3
94678,1,1,6554,1,3
94679,1,1,6547,0,2
94680,1,1,6554,1,3
94681,1,1,6558,0,2
94682,1,1,6554,1,3
94683,1,1,6554,1,3
94684,1,1,6554,1,3
94685,1,1,6059,1,3
94686,1,1,6554,1,3
94687,1,1,6554,1,3
94688,1,1,6558,0,2
94689,1,1,6566,0,2
94690,1,1,6558,0,2
94691,1,1,6566,0,2
94692,1,1,6566,0,2
94693,1,1,6554,1,3
94694,1,1,6554,1,3
94695,1,1,6566,0,2
94696,1,1,6554,1,3
94697,1,0,,0,1
94698,1,1,6547,0,2
94699,1,1,6566,0,2
94700,1,1,6554,1,3
94701,1,1,6566,0,2
94702,1,1,6557,1,3
94703,1,1,6566,0,2
94704,1,1,6566,0,2
94705,1,1,6566,0,2
94706,1,1,6566,0,2
94707,1,1,6566,0,2
94708,1,1,6566,0,2
94709,1,1,6566,0,2
94710,1,1,6566,0,2
94711,1,1,6554,1,3
94712,1,1,6554,1,3
94713,1,1,6566,0,2
94714,1,1,6554,1,3
94715,1,1,6557,1,3
94716,1,1,6557,1,3
94717,1,1,6554,1,3
94718,1,1,6566,0,2
94719,1,1,6554,1,3
94720,1,1,6566,0,2
94721,1,1,6554,1,3
94722,1,1,6557,1,3
94723,1,1,6557,1,3
94724,1,1,6566,0,2
94725,1,1,6554,1,3
94726,1,1,6557,1,3
94727,1,0,,0,1
94728,1,1,6557,1,3
94729,1,1,6554,1,3
94730,1,0,,0,1
94731,1,1,6566,0,2
94732,1,1,6557,1,3
94733,1,1,6554,1,3
94734,1,1,6554,1,3
94735,1,1,6557,1,3
94736,1,1,6557,1,3
94737,1,1,6554,1,3
94738,1,1,6564,0,2
94739,1,1,6554,1,3
94740,1,1,6564,0,2
94741,1,1,6557,1,3
94742,1,1,6554,1,3
94743,1,0,,0,1
94744,1,1,6564,0,2
94745,1,0,,0,1
94746,1,1,6564,0,2
94747,1,0,,0,1
94748,1,1,6566,0,2
94749,1,1,6554,1,3
94750,1,1,6554,1,3
94751,1,0,,0,1
94752,1,0,,0,1
94753,1,1,6557,1,3
94754,1,0,,0,1
94755,1,0,,0,1
94756,1,0,,0,1
94757,1,1,6557,1,3
94758,1,1,6568,0,2
94759,1,1,6557,1,3
94760,1,1,6557,1,3
94761,1,1,6557,1,3
94762,1,1,6554,1,3
94763,1,1,6566,0,2
94764,1,0,,0,1
94765,1,0,,0,1
94766,1,1,6557,1,3
94767,1,0,,0,1
94768,1,1,6565,0,2
94769,1,1,6568,0,2
94770,1,1,6554,1,3
94771,1,1,6557,1,3
94772,1,1,6568,0,2
94773,1,1,6568,0,2
94774,1,1,6568,0,2
94775,1,1,6554,1,3
94776,1,0,,0,1
94777,1,1,6557,1,3
94778,1,1,6560,0,2
94779,1,1,6749,0,2
94780,1,1,6557,1,3
94781,1,1,6560,0,2
94782,1,0,,0,1
94783,1,1,6560,0,2
94784,1,1,6568,0,2
94785,1,1,6560,0,2
94786,1,1,6566,0,2
94787,1,1,6568,0,2
94788,1,1,6568,0,2
94789,1,1,6554,1,3
94790,1,1,6565,0,2
94791,1,1,6568,0,2
94792,1,1,6560,0,2
94793,1,1,6560,0,2
94794,1,1,6568,0,2
94795,1,1,6568,0,2
94796,1,1,6557,1,3
94797,1,1,6749,0,2
94798,1,1,6557,1,3
94799,1,1,6554,1,3
94800,1,1,6568,0,2
94801,1,1,6557,1,3
94802,1,1,6568,0,2
94803,1,1,6568,0,2
94804,1,1,6568,0,2
94805,1,1,6568,0,2
94806,1,1,6568,0,2
94807,1,1,6565,0,2
94808,1,0,,0,1
94809,1,1,6565,0,2
94810,1,1,6749,0,2
94811,1,1,6568,0,2
94812,1,1,6568,0,2
94813,1,1,6560,0,2
94814,1,1,6560,0,2
94815,1,0,,0,1
94816,1,1,6560,0,2
94817,1,0,,0,1
94818,1,1,6560,0,2
94819,1,1,6560,0,2
94820,1,1,6560,0,2
94821,1,1,6567,0,2
94822,1,1,6568,0,2
94823,1,1,6568,0,2
94824,1,1,6567,0,2
94825,1,1,6749,0,2
94826,1,1,6567,0,2
94827,1,1,6568,0,2
94828,1,1,6568,0,2
94829,1,1,6568,0,2
94830,1,1,6568,0,2
94831,1,1,6568,0,2
94832,1,0,,0,1
94833,1,0,,0,1
94834,1,0,,0,1
94835,1,1,6568,0,2
94836,1,1,6567,0,2
94837,1,1,6568,0,2
94838,1,1,6749,0,2
94839,1,0,,0,1
94840,1,1,6749,0,2
94841,1,1,6568,0,2
94842,1,1,6568,0,2
94843,1,1,6568,0,2
94844,1,1,6568,0,2
94845,1,1,6749,0,2
94846,1,1,6560,0,2
94847,1,1,6568,0,2
94848,1,1,6554,1,3
94849,1,1,6565,0,2
94850,1,1,6557,1,3
94851,1,1,6566,0,2
94852,1,1,6554,1,3
94853,1,1,6554,1,3
94854,1,1,6058,1,3
94855,1,1,6058,1,3
94856,1,1,6059,1,3
94857,1,1,6059,1,3
94858,1,1,6549,0,2
94859,1,1,6548,1,3
94860,1,1,6059,1,3
94861,1,1,6059,1,3
94862,1,1,6003,0,2
94863,1,1,6001,0,2
94864,1,1,5983,1,3
94865,1,1,5983,1,3
94866,1,1,6060,0,2
94867,1,1,6001,0,2
94868,1,1,6548,1,3
94869,1,1,6049,1,3
94870,1,1,5980,1,3
94871,1,1,6008,0,2
94872,1,1,5980,1,3
94873,1,1,6006,1,3
94874,1,1,6060,0,2
94875,1,1,5985,1,3
94876,1,1,5985,1,3
94877,1,1,5980,1,3
94878,1,1,6739,0,2
94879,1,1,6751,0,2
94880,1,1,6750,0,2
94881,1,1,6750,0,2
94882,1,1,6750,0,2
94883,1,1,5979,1,3
94884,1,1,6750,0,2
94885,1,1,5982,0,2
94886,1,1,6750,0,2
94887,1,1,6043,0,2
94888,1,1,6044,0,2
94889,1,1,6042,0,2
94890,1,1,6042,0,2
94891,1,1,6697,1,3
94892,1,1,6697,1,3
94893,1,1,6042,0,2
94894,1,1,5993,0,2
94895,1,1,6740,0,2
94896,1,1,6678,1,3
94897,1,1,5989,0,2
94898,1,1,6686,0,2
94899,1,1,6042,0,2
94900,1,1,6021,1,3
94901,1,1,5992,1,3
94902,1,1,6022,0,2
94903,1,1,6034,1,3
94904,1,1,5994,1,3
94905,1,1,6041,0,2
94906,1,1,5994,1,3
94907,1,1,6041,0,2
94908,1,1,5997,0,2
94909,1,1,5997,0,2
94910,1,1,6034,1,3
94911,1,1,6021,1,3
94912,1,1,5997,0,2
94913,1,1,6040,0,2
94914,1,1,5997,0,2
94915,1,1,5979,1,3
94916,1,1,5980,1,3
94917,1,1,5980,1,3
94918,1,1,5980,1,3
94919,1,1,5982,0,2
94920,1,1,5985,1,3
94921,1,1,5985,1,3
94922,1,1,5989,0,2
94923,1,1,5993,0,2
94924,1,1,5992,1,3
94925,1,1,5994,1,3
94926,1,1,5994,1,3
94927,1,1,5997,0,2
94928,1,1,5997,0,2
94929,1,1,5997,0,2
94930,1,1,5997,0,2
94931,1,1,6001,0,2
94932,1,1,6001,0,2
94933,1,1,6003,0,2
94934,1,1,6006,1,3
94935,1,1,6008,0,2
94936,1,1,6022,0,2
94937,1,1,6021,1,3
94938,1,1,6021,1,3
94939,1,1,6034,1,3
94940,1,1,6034,1,3
94941,1,1,6041,0,2
94942,1,1,6041,0,2
94943,1,1,6040,0,2
94944,1,1,6042,0,2
94945,1,1,6042,0,2
94946,1,1,6042,0,2
94947,1,1,6042,0,2
94948,1,1,6043,0,2
94949,1,1,6044,0,2
94950,1,1,6751,0,2
94951,1,1,6750,0,2
94952,1,1,6750,0,2
94953,1,1,6750,0,2
94954,1,1,6750,0,2
94955,1,1,6750,0,2
94956,1,1,6058,1,3
94957,1,1,6059,1,3
94958,1,1,6059,1,3
94959,1,1,6059,1,3
94960,1,1,6060,0,2
94961,1,1,6058,1,3
94962,1,1,6060,0,2
94963,1,1,6059,1,3
94964,1,1,6548,1,3
94965,1,1,6548,1,3
94966,1,1,6549,0,2
94967,1,1,6554,1,3
94968,1,1,6554,1,3
94969,1,1,6554,1,3
94970,1,1,6557,1,3
94971,1,1,6560,0,2
94972,1,1,6565,0,2
94973,1,1,6566,0,2
94974,1,1,6749,0,2
94975,1,1,6568,0,2
94976,1,1,6568,0,2
94977,1,1,6678,1,3
94978,1,1,5983,1,3
94979,1,1,5983,1,3
94980,1,1,6697,1,3
94981,1,1,6697,1,3
94982,1,1,6739,0,2
94983,1,1,6740,0,2
94984,1,1,6686,0,2
94985,1,1,6049,1,3
94986,1,1,6040,0,2
94987,1,1,6040,0,2
94988,1,1,6040,0,2
94989,1,1,6040,0,2
94990,1,1,6034,1,3
94991,1,1,6034,1,3
94992,1,1,5997,0,2
94993,1,1,6023,0,2
94994,1,1,5997,0,2
94995,1,1,5997,0,2
94996,1,1,5997,0,2
94997,1,1,6023,0,2
94998,1,1,6698,0,2
94999,1,1,5994,1,3
95000,1,1,5994,1,3
95001,1,1,6698,0,2
95002,1,1,6020,0,2
95003,1,1,6020,0,2
95004,1,1,6033,0,2
95005,1,1,6040,0,2
95006,1,1,6040,0,2
95007,1,1,6033,0,2
95008,1,1,6040,0,2
95009,1,1,6040,0,2
95010,1,1,6698,0,2
95011,1,1,5998,0,2
95012,1,1,5998,0,2
95013,1,1,5998,0,2
95014,1,1,5998,0,2
95015,1,1,6698,0,2
95016,1,1,6039,0,2
95017,1,1,6039,0,2
95018,1,1,6686,0,2
95019,1,1,6686,0,2
95020,1,1,6038,0,2
95021,1,1,6038,0,2
95022,1,1,6023,0,2
95023,1,1,5995,0,2
95024,1,1,5995,0,2
95025,1,1,6023,0,2
95026,1,1,5986,0,2
95027,1,1,5986,0,2
95028,1,1,6740,0,2
95029,1,1,6740,0,2
95030,1,1,6740,0,2
95031,1,1,6740,0,2
95032,1,1,6032,0,2
95033,1,1,6032,0,2
95034,1,1,6745,0,2
95035,1,1,6745,0,2
95036,1,1,6694,1,3
95037,1,1,6697,1,3
95038,1,1,6686,0,2
95039,1,1,6686,0,2
95040,1,1,6694,1,3
95041,1,1,6697,1,3
95042,1,1,6034,1,3
95043,1,1,6034,1,3
95044,1,1,6686,0,2
95045,1,1,6686,0,2
95046,1,1,6016,0,2
95047,1,1,6016,0,2
95048,1,1,6036,0,2
95049,1,1,6036,0,2
95050,1,1,6036,0,2
95051,1,1,6036,0,2
95052,1,1,5988,1,3
95053,1,1,5988,1,3
95054,1,1,6697,1,3
95055,1,1,5988,1,3
95056,1,1,5988,1,3
95057,1,1,6697,1,3
95058,1,1,6684,0,2
95059,1,1,6684,0,2
95060,1,1,6034,1,3
95061,1,1,6034,1,3
95062,1,1,6741,0,2
95063,1,1,6741,0,2
95064,1,1,6694,1,3
95065,1,1,6697,1,3
95066,1,1,6697,1,3
95067,1,1,6694,1,3
95068,1,1,6697,1,3
95069,1,1,6697,1,3
95070,1,1,6019,0,2
95071,1,1,6019,0,2
95072,1,1,6019,0,2
95073,1,1,6019,0,2
95074,1,1,6020,0,2
95075,1,1,6019,0,2
95076,1,1,6019,0,2
95077,1,1,6020,0,2
95078,1,1,6019,0,2
95079,1,1,6019,0,2
95080,1,1,6683,0,2
95081,1,1,6690,0,2
95082,1,1,6684,0,2
95083,1,1,6683,0,2
95084,1,1,6684,0,2
95085,1,1,6690,0,2
95086,1,1,6750,0,2
95087,1,1,6750,0,2
95088,1,1,6689,0,2
95089,1,1,6688,0,2
95090,1,1,6688,0,2
95091,1,1,6689,0,2
95092,1,1,6750,0,2
95093,1,1,6750,0,2
95094,1,1,6681,0,2
95095,1,1,6681,0,2
95096,1,1,6046,0,2
95097,1,1,6046,0,2
95098,1,1,6047,0,2
95099,1,1,6047,0,2
95100,1,1,6029,0,2
95101,1,1,6030,0,2
95102,1,1,6047,0,2
95103,1,1,6036,0,2
95104,1,1,6045,0,2
95105,1,1,6035,0,2
95106,1,1,6031,0,2
95107,1,1,6036,0,2
95108,1,1,6036,0,2
95109,1,1,6045,0,2
95110,1,1,6037,0,2
95111,1,1,6029,0,2
95112,1,1,6030,0,2
95113,1,1,6031,0,2
95114,1,1,6035,0,2
95115,1,1,6036,0,2
95116,1,1,6037,0,2
95117,1,1,6036,0,2
95118,1,1,6036,0,2
95119,1,1,6045,0,2
95120,1,1,6045,0,2
95121,1,1,6047,0,2
95122,1,1,6047,0,2
95123,1,1,6047,0,2
95124,1,1,6014,0,2
95125,1,1,6014,0,2
95126,1,1,5982,0,2
95127,1,1,5982,0,2
95128,1,1,6681,0,2
95129,1,1,6681,0,2
95130,1,1,6010,0,2
95131,1,1,6010,0,2
95132,1,1,6012,0,2
95133,1,1,6012,0,2
95134,1,1,6029,0,2
95135,1,1,6029,0,2
95136,1,1,6047,0,2
95137,1,1,6047,0,2
95138,1,1,6699,0,2
95139,1,1,6699,0,2
95140,1,1,6018,0,2
95141,1,1,6018,0,2
95142,1,1,6047,0,2
95143,1,1,6047,0,2
95144,1,1,5981,0,2
95145,1,1,5981,0,2
95146,1,1,6695,1,3
95147,1,1,6695,1,3
95148,1,1,6013,1,3
95149,1,1,6013,1,3
95150,1,1,6695,1,3
95151,1,1,6695,1,3
95152,1,1,6026,0,2
95153,1,1,6047,0,2
95154,1,1,6047,0,2
95155,1,1,6026,0,2
95156,1,1,6047,0,2
95157,1,1,6047,0,2
95158,1,1,6693,0,2
95159,1,1,6693,0,2
95160,1,1,6013,1,3
95161,1,1,6013,1,3
95162,1,1,6009,1,3
95163,1,1,6009,1,3
95164,1,1,6695,1,3
95165,1,1,6696,0,2
95166,1,1,6682,0,2
95167,1,1,6682,0,2
95168,1,1,6695,1,3
95169,1,1,6696,0,2
95170,1,1,6051,1,3
95171,1,1,6009,1,3
95172,1,1,6009,1,3
95173,1,1,6009,1,3
95174,1,1,6009,1,3
95175,1,1,6009,1,3
95176,1,1,6009,1,3
95177,1,1,6051,1,3
95178,1,1,6013,1,3
95179,1,1,6013,1,3
95180,1,1,6051,1,3
95181,1,1,6051,1,3
95182,1,1,5985,1,3
95183,1,1,5985,1,3
95184,1,1,6008,0,2
95185,1,1,6051,1,3
95186,1,1,6009,1,3
95187,1,1,6008,0,2
95188,1,1,6009,1,3
95189,1,1,6051,1,3
95190,1,1,6048,0,2
95191,1,1,6048,0,2
95192,1,1,6053,0,2
95193,1,1,6052,0,2
95194,1,1,6017,1,3
95195,1,1,6017,1,3
95196,1,1,6017,1,3
95197,1,1,6017,1,3
95198,1,1,6052,0,2
95199,1,1,6053,0,2
95200,1,1,6007,0,2
95201,1,1,6006,1,3
95202,1,1,6006,1,3
95203,1,1,6007,0,2
95204,1,1,6008,0,2
95205,1,1,6013,1,3
95206,1,1,6008,0,2
95207,1,1,6013,1,3
95208,1,1,6025,0,2
95209,1,1,6048,0,2
95210,1,1,6025,0,2
95211,1,1,6025,0,2
95212,1,1,6025,0,2
95213,1,1,6048,0,2
95214,1,1,6051,1,3
95215,1,1,6051,1,3
95216,1,1,6051,1,3
95217,1,1,6051,1,3
95218,1,1,5980,1,3
95219,1,1,5980,1,3
95220,1,1,6049,1,3
95221,1,1,6049,1,3
95222,1,1,6060,0,2
95223,1,1,6008,0,2
95224,1,1,6008,0,2
95225,1,1,5983,1,3
95226,1,1,5983,1,3
95227,1,1,6752,0,2
95228,1,1,6752,0,2
95229,1,1,6006,1,3
95230,1,1,6050,1,3
